ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,DAYS_SINCE_LASTORDER,STATUS,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE,CITY,POSTALCODE,COUNTRY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE
10163.0,31.0,107.39,2.0,3329.0,2018-10-20,1442.0,5,6,101.0,S18_2949,Classic Legends Inc.,2125558493,5905 Pompton St.,NYC,10022,USA,Hernandez,Maria,1
10174.0,46.0,121.57,5.0,5592.0,2018-11-06,1426.0,5,6,101.0,S18_2949,"Australian Gift Network, Co",61-7-3844-6555,31 Duncan St. West End,South Brisbane,4101,Australia,Calaghan,Tony,1
10183.0,37.0,89.15,9.0,3298.0,2018-11-13,1420.0,5,6,101.0,S18_2949,"Classic Gift Ideas, Inc",2155554695,782 First Street,Philadelphia,71270,USA,Cervantes,Francisca,1
10193.0,28.0,93.21,1.0,2609.0,2018-11-21,1413.0,5,6,101.0,S18_2949,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,Glen Waverly,3150,Australia,Connery,Sean,2
10206.0,37.0,90.17,7.0,3336.0,2018-12-05,1400.0,5,6,101.0,S18_2949,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,Vancouver,V3F 2K1,Canada,Tannamuri,Yoshi,1
10215.0,49.0,112.45,4.0,5510.0,2019-01-29,1346.0,5,6,101.0,S18_2949,West Coast Collectables Co.,3105553722,3675 Furth Circle,Burbank,94019,USA,Thompson,Steve,1
10228.0,24.0,104.35,3.0,2504.0,2019-03-10,1307.0,5,6,101.0,S18_2949,Cambridge Collectables Co.,6175555555,4658 Baden Av.,Cambridge,51247,USA,Tseng,Kyung,2
10244.0,30.0,117.52,1.0,3525.0,2019-04-29,1258.0,5,6,101.0,S18_2949,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,1
10257.0,50.0,88.14,1.0,4407.0,2019-06-14,1213.0,5,6,101.0,S18_2949,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,San Jose,94217,USA,Frick,Sue,1
10270.0,31.0,96.24,10.0,2983.0,2019-07-19,1179.0,5,6,101.0,S18_2949,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,2067,Australia,Huxley,Adrian,2
10280.0,46.0,111.44,3.0,5126.0,2019-08-17,1151.0,5,6,101.0,S18_2949,Amica Models & Co.,011-4988555,Via Monte Bianco 34,Torino,10100,Italy,Accorti,Paolo,1
10291.0,47.0,121.57,12.0,5713.0,2019-09-08,1130.0,5,6,101.0,S18_2949,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,Larsson,Maria,1
10304.0,46.0,100.3,7.0,4613.0,2019-10-11,1098.0,5,6,101.0,S18_2949,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",Versailles,78000,France,Tonini,Daniel,1
10312.0,37.0,100.3,4.0,3711.0,2019-10-21,1089.0,5,6,101.0,S18_2949,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,1
10322.0,33.0,106.81,12.0,3524.0,2019-11-04,1076.0,5,6,101.0,S18_2949,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,Nashua,62005,USA,Young,Valarie,1
10347.0,48.0,100.3,9.0,4814.0,2019-11-29,1052.0,5,6,101.0,S18_2949,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,3004,Australia,Ferguson,Peter,1
10357.0,41.0,87.13,6.0,3572.0,2019-12-10,1042.0,5,6,101.0,S18_2949,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,1
10369.0,42.0,109.08,1.0,4581.0,2020-01-20,1002.0,5,6,101.0,S18_2949,Collectables For Less Inc.,6175558555,7825 Douglas Av.,Brickhaven,58339,USA,Nelson,Allen,1
10391.0,32.0,45.25,6.0,1448.0,2020-03-09,954.0,5,6,101.0,S18_2949,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,2
10423.0,10.0,88.14,1.0,881.0,2020-05-30,873.0,2,6,101.0,S18_2949,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,Bruxelles,B-1180,Belgium,Dewey,Catherine,2
10103.0,35.0,57.46,14.0,2011.0,2018-01-29,1726.0,5,6,62.0,S18_2957,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,Stavern,4110,Norway,Bergulfsen,Jonas,2
10126.0,46.0,73.7,14.0,3390.0,2018-05-28,1608.0,5,6,62.0,S18_2957,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",Madrid,28023,Spain,Sommer,Mart¡n,1
10139.0,20.0,71.2,3.0,1424.0,2018-07-16,1560.0,5,6,62.0,S18_2957,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,2067,Australia,Huxley,Adrian,2
10150.0,30.0,49.97,11.0,1499.0,2018-09-19,1496.0,5,6,62.0,S18_2957,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,79903,Singapore,Natividad,Eric,2
10163.0,48.0,69.96,4.0,3358.0,2018-10-20,1466.0,5,6,62.0,S18_2957,Classic Legends Inc.,2125558493,5905 Pompton St.,NYC,10022,USA,Hernandez,Maria,1
10173.0,28.0,53.72,2.0,1504.0,2018-11-05,1451.0,5,6,62.0,S18_2957,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,Rovelli,Giovanni,2
10183.0,39.0,68.08,11.0,2655.0,2018-11-13,1444.0,5,6,62.0,S18_2957,"Classic Gift Ideas, Inc",2155554695,782 First Street,Philadelphia,71270,USA,Cervantes,Francisca,2
10193.0,24.0,51.84,3.0,1244.0,2018-11-21,1437.0,5,6,62.0,S18_2957,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,Glen Waverly,3150,Australia,Connery,Sean,2
10206.0,28.0,67.46,9.0,1888.0,2018-12-05,1424.0,5,6,62.0,S18_2957,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,Vancouver,V3F 2K1,Canada,Tannamuri,Yoshi,2
10215.0,31.0,58.71,6.0,1820.0,2019-01-29,1370.0,5,6,62.0,S18_2957,West Coast Collectables Co.,3105553722,3675 Furth Circle,Burbank,94019,USA,Thompson,Steve,2
10228.0,45.0,63.71,5.0,2866.0,2019-03-10,1331.0,5,6,62.0,S18_2957,Cambridge Collectables Co.,6175555555,4658 Baden Av.,Cambridge,51247,USA,Tseng,Kyung,2
10244.0,24.0,58.09,3.0,1394.0,2019-04-29,1282.0,5,6,62.0,S18_2957,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,2
10257.0,49.0,53.72,3.0,2632.0,2019-06-14,1237.0,5,6,62.0,S18_2957,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,San Jose,94217,USA,Frick,Sue,2
10269.0,32.0,63.08,1.0,2018.0,2019-07-16,1206.0,5,6,62.0,S18_2957,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,5020,Austria,Pipps,Georg,2
10280.0,43.0,68.71,5.0,2954.0,2019-08-17,1175.0,5,6,62.0,S18_2957,Amica Models & Co.,011-4988555,Via Monte Bianco 34,Torino,10100,Italy,Accorti,Paolo,2
10291.0,37.0,50.59,14.0,1871.0,2019-09-08,1154.0,5,6,62.0,S18_2957,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,Larsson,Maria,2
10304.0,24.0,64.96,9.0,1559.0,2019-10-11,1122.0,5,6,62.0,S18_2957,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",Versailles,78000,France,Tonini,Daniel,2
10312.0,35.0,53.72,6.0,1880.0,2019-10-21,1113.0,5,6,62.0,S18_2957,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,2
10322.0,41.0,29.87,13.0,1224.0,2019-11-04,1100.0,5,6,62.0,S18_2957,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,Nashua,62005,USA,Young,Valarie,2
10332.0,26.0,114.58,17.0,2979.0,2019-11-17,1088.0,5,6,62.0,S18_2957,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Manchester,EC2 5NT,UK,Ashworth,Victoria,2
10347.0,34.0,64.96,10.0,2208.0,2019-11-29,1077.0,5,6,62.0,S18_2957,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,3004,Australia,Ferguson,Peter,2
10357.0,49.0,70.58,5.0,3458.0,2019-12-10,1067.0,5,6,62.0,S18_2957,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,1
10369.0,28.0,44.21,6.0,1237.0,2020-01-20,1027.0,5,6,62.0,S18_2957,Collectables For Less Inc.,6175558555,7825 Douglas Av.,Brickhaven,58339,USA,Nelson,Allen,2
10392.0,37.0,59.96,3.0,2218.0,2020-03-10,978.0,5,6,62.0,S18_2957,Mini Auto Werke,7675-3555,Kirchgasse 6,Graz,8010,Austria,Mendel,Roland,2
10423.0,31.0,53.72,3.0,1665.0,2020-05-30,898.0,2,6,62.0,S18_2957,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,Bruxelles,B-1180,Belgium,Dewey,Catherine,2
10106.0,41.0,83.44,18.0,3421.0,2018-02-17,1732.0,5,3,86.0,S18_3029,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,Rovelli,Giovanni,1
10119.0,21.0,89.46,9.0,1878.0,2018-04-28,1663.0,5,3,86.0,S18_3029,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,5020,Austria,Pipps,Georg,2
10130.0,40.0,96.34,2.0,3853.0,2018-06-16,1615.0,5,3,86.0,S18_3029,Auto-Moto Classics Inc.,6175558428,16780 Pompton St.,Brickhaven,58339,USA,Taylor,Leslie,1
10143.0,46.0,74.84,13.0,3442.0,2018-08-10,1561.0,5,3,86.0,S18_3029,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,New Bedford,50553,USA,Tam,Wing C,1
10155.0,44.0,79.14,11.0,3482.0,2018-10-06,1505.0,5,3,86.0,S18_3029,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,Helsinki,21240,Finland,Karttunen,Matti,1
10167.0,46.0,73.12,7.0,3363.0,2018-10-23,1489.0,0,3,86.0,S18_3029,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,Larsson,Maria,1
10178.0,41.0,81.72,10.0,3350.0,2018-11-08,1474.0,5,3,86.0,S18_3029,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,Toulouse,31000,France,Roulet,Annette,1
10186.0,32.0,89.46,7.0,2862.0,2018-11-14,1469.0,5,3,86.0,S18_3029,"Double Decker Gift Stores, Ltd",(171) 555-7555,120 Hanover Sq.,London,WA1 1DP,UK,Hardy,Thomas,2
10197.0,46.0,87.74,4.0,4036.0,2018-11-26,1458.0,5,3,86.0,S18_3029,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",Barcelona,8022,Spain,Saavedra,Eduardo,1
10222.0,49.0,94.62,10.0,4636.0,2019-02-19,1374.0,5,3,86.0,S18_3029,Collectable Mini Designs Co.,7605558146,361 Furth Circle,San Diego,91217,USA,Thompson,Valarie,1
10248.0,21.0,73.98,1.0,1553.0,2019-05-07,1298.0,0,3,86.0,S18_3029,Land of Toys Inc.,2125557818,897 Long Airport Avenue,NYC,10022,USA,Yu,Kwai,2
10262.0,32.0,84.3,15.0,2697.0,2019-06-24,1251.0,0,3,86.0,S18_3029,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,2
10273.0,34.0,98.06,2.0,3334.0,2019-07-21,1225.0,5,3,86.0,S18_3029,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,Bruxelles,B-1180,Belgium,Dewey,Catherine,1
10283.0,21.0,98.06,4.0,2059.0,2019-08-20,1196.0,5,3,86.0,S18_3029,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,Tsawassen,T2F 8M4,Canada,Lincoln,Elizabeth,2
10296.0,21.0,96.34,13.0,2023.0,2019-09-15,1171.0,5,3,86.0,S18_3029,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,Munich,80686,Germany,Donnermeyer,Michael,2
10307.0,31.0,83.44,7.0,2586.0,2019-10-14,1143.0,5,3,86.0,S18_3029,"Classic Gift Ideas, Inc",2155554695,782 First Street,Philadelphia,71270,USA,Cervantes,Francisca,2
10316.0,21.0,94.62,15.0,1987.0,2019-11-01,1126.0,5,3,86.0,S18_3029,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,Cowes,PO31 7PJ,UK,Bennett,Helen,2
10327.0,25.0,45.86,5.0,1146.0,2019-11-10,1118.0,4,3,86.0,S18_3029,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,Kobenhavn,1734,Denmark,Petersen,Jytte,2
10338.0,28.0,82.58,3.0,2312.0,2019-11-22,1107.0,5,3,86.0,S18_3029,Royale Belge,(071) 23 67 2555,"Boulevard Tirou, 255",Charleroi,B-6000,Belgium,Cartrain,Pascale,2
10350.0,43.0,64.97,6.0,2793.0,2019-12-02,1098.0,5,3,86.0,S18_3029,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,2
10373.0,22.0,86.74,5.0,1908.0,2020-01-31,1039.0,5,3,86.0,S18_3029,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,Oulu,90110,Finland,Koskitalo,Pirkko,2
10386.0,37.0,93.01,5.0,3441.0,2020-03-01,1010.0,4,3,86.0,S18_3029,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,1
10398.0,28.0,72.26,18.0,2023.0,2020-03-30,982.0,5,3,86.0,S18_3029,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,51100,France,Henriot,Paul,2
10400.0,30.0,74.84,7.0,2245.0,2020-04-01,981.0,5,3,86.0,S18_3029,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,San Jose,94217,USA,Frick,Sue,2
10414.0,44.0,73.98,1.0,3255.0,2020-05-06,947.0,3,3,86.0,S18_3029,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Boston,51003,USA,Yoshido,Juri,1
10103.0,25.0,101.58,13.0,2539.0,2018-01-29,1776.0,5,6,104.0,S18_3136,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,Stavern,4110,Norway,Bergulfsen,Jonas,2
10126.0,30.0,97.39,13.0,2921.0,2018-05-28,1658.0,5,6,104.0,S18_3136,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",Madrid,28023,Spain,Sommer,Mart¡n,2
10139.0,20.0,90.06,2.0,1801.0,2018-07-16,1610.0,5,6,104.0,S18_3136,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,2067,Australia,Huxley,Adrian,2
10150.0,26.0,107.86,10.0,2804.0,2018-09-19,1546.0,5,6,104.0,S18_3136,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,79903,Singapore,Natividad,Eric,2
10163.0,40.0,122.52,3.0,4900.0,2018-10-20,1516.0,5,6,104.0,S18_3136,Classic Legends Inc.,2125558493,5905 Pompton St.,NYC,10022,USA,Hernandez,Maria,1
10173.0,31.0,89.01,1.0,2759.0,2018-11-05,1501.0,5,6,104.0,S18_3136,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,Rovelli,Giovanni,2
10183.0,22.0,113.1,10.0,2488.0,2018-11-13,1494.0,5,6,104.0,S18_3136,"Classic Gift Ideas, Inc",2155554695,782 First Street,Philadelphia,71270,USA,Cervantes,Francisca,2
10193.0,23.0,120.43,2.0,2769.0,2018-11-21,1487.0,5,6,104.0,S18_3136,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,Glen Waverly,3150,Australia,Connery,Sean,2
10206.0,30.0,119.38,8.0,3581.0,2018-12-05,1474.0,5,6,104.0,S18_3136,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,Vancouver,V3F 2K1,Canada,Tannamuri,Yoshi,1
10215.0,49.0,107.86,5.0,5285.0,2019-01-29,1420.0,5,6,104.0,S18_3136,West Coast Collectables Co.,3105553722,3675 Furth Circle,Burbank,94019,USA,Thompson,Steve,1
10228.0,31.0,102.63,4.0,3181.0,2019-03-10,1381.0,5,6,104.0,S18_3136,Cambridge Collectables Co.,6175555555,4658 Baden Av.,Cambridge,51247,USA,Tseng,Kyung,1
10244.0,29.0,115.19,2.0,3340.0,2019-04-29,1332.0,5,6,104.0,S18_3136,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,1
10257.0,37.0,84.82,2.0,3138.0,2019-06-14,1287.0,5,6,104.0,S18_3136,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,San Jose,94217,USA,Frick,Sue,1
10270.0,38.0,125.66,11.0,4775.0,2019-07-19,1253.0,5,6,104.0,S18_3136,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,2067,Australia,Huxley,Adrian,1
10280.0,29.0,103.67,4.0,3006.0,2019-08-17,1225.0,5,6,104.0,S18_3136,Amica Models & Co.,011-4988555,Via Monte Bianco 34,Torino,10100,Italy,Accorti,Paolo,1
10291.0,23.0,124.62,13.0,2866.0,2019-09-08,1204.0,5,6,104.0,S18_3136,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,Larsson,Maria,2
10304.0,26.0,85.87,8.0,2232.0,2019-10-11,1172.0,5,6,104.0,S18_3136,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",Versailles,78000,France,Tonini,Daniel,2
10312.0,38.0,117.29,5.0,4457.0,2019-10-21,1163.0,5,6,104.0,S18_3136,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,1
10322.0,48.0,47.04,7.0,2257.0,2019-11-04,1150.0,5,6,104.0,S18_3136,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,Nashua,62005,USA,Young,Valarie,2
10332.0,40.0,39.8,18.0,1592.0,2019-11-17,1138.0,5,6,104.0,S18_3136,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Manchester,EC2 5NT,UK,Ashworth,Victoria,2
10347.0,45.0,109.96,11.0,4948.0,2019-11-29,1127.0,5,6,104.0,S18_3136,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,3004,Australia,Ferguson,Peter,1
10357.0,44.0,117.29,4.0,5160.0,2019-12-10,1117.0,5,6,104.0,S18_3136,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,1
10369.0,21.0,94.22,5.0,1978.0,2020-01-20,1077.0,5,6,104.0,S18_3136,Collectables For Less Inc.,6175558555,7825 Douglas Av.,Brickhaven,58339,USA,Nelson,Allen,2
10392.0,29.0,86.92,2.0,2520.0,2020-03-10,1028.0,5,6,104.0,S18_3136,Mini Auto Werke,7675-3555,Kirchgasse 6,Graz,8010,Austria,Mendel,Roland,2
10423.0,21.0,84.82,2.0,1781.0,2020-05-30,948.0,2,6,104.0,S18_3136,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,Bruxelles,B-1180,Belgium,Dewey,Catherine,2
10105.0,22.0,139.32,11.0,3065.0,2018-02-11,1788.0,5,6,136.0,S18_3140,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,Kobenhavn,1734,Denmark,Petersen,Jytte,1
10117.0,26.0,136.59,5.0,3551.0,2018-04-16,1725.0,5,6,136.0,S18_3140,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,79903,Singapore,Natividad,Eric,1
10128.0,41.0,135.22,2.0,5544.0,2018-06-06,1675.0,5,6,136.0,S18_3140,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,1
10142.0,47.0,128.39,8.0,6034.0,2018-08-08,1613.0,5,6,136.0,S18_3140,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,1
10153.0,31.0,117.47,7.0,3641.0,2018-09-28,1563.0,5,6,136.0,S18_3140,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,1
10166.0,43.0,161.18,2.0,6930.0,2018-10-21,1541.0,5,6,136.0,S18_3140,FunGiftIdeas.com,5085552555,1785 First Street,New Bedford,50553,USA,Benitez,Violeta,1
10177.0,23.0,159.81,9.0,3675.0,2018-11-07,1525.0,5,6,136.0,S18_3140,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",Madrid,28023,Spain,Fernandez,Jesus,1
10185.0,28.0,122.93,9.0,3442.0,2018-11-14,1519.0,5,6,136.0,S18_3140,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,New Bedford,50553,USA,Tam,Wing C,1
10196.0,49.0,140.69,1.0,6893.0,2018-11-26,1508.0,5,6,136.0,S18_3140,Super Scale Inc.,2035559545,567 North Pendale Street,New Haven,97823,USA,Murphy,Leslie,1
10208.0,24.0,109.27,9.0,2622.0,2019-01-02,1472.0,5,6,136.0,S18_3140,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,69004,France,Saveley,Mary,2
10221.0,33.0,133.86,3.0,4417.0,2019-02-18,1426.0,5,6,136.0,S18_3140,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,Bruxelles,B-1180,Belgium,Dewey,Catherine,1
10232.0,22.0,163.91,6.0,3606.0,2019-03-20,1397.0,5,6,136.0,S18_3140,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,Cowes,PO31 7PJ,UK,Bennett,Helen,1
10248.0,32.0,118.83,12.0,3802.0,2019-05-07,1350.0,0,6,136.0,S18_3140,Land of Toys Inc.,2125557818,897 Long Airport Avenue,NYC,10022,USA,Yu,Kwai,1
10273.0,40.0,125.66,13.0,5026.0,2019-07-21,1276.0,5,6,136.0,S18_3140,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,Bruxelles,B-1180,Belgium,Dewey,Catherine,1
10282.0,43.0,155.71,1.0,6695.0,2019-08-20,1247.0,5,6,136.0,S18_3140,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,1
10293.0,24.0,117.47,4.0,2819.0,2019-09-09,1228.0,5,6,136.0,S18_3140,Amica Models & Co.,011-4988555,Via Monte Bianco 34,Torino,10100,Italy,Accorti,Paolo,2
10306.0,32.0,117.47,9.0,3759.0,2019-10-14,1194.0,5,6,136.0,S18_3140,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Manchester,EC2 5NT,UK,Ashworth,Victoria,1
10314.0,20.0,136.59,1.0,2731.0,2019-10-22,1187.0,5,6,136.0,S18_3140,Heintze Collectables,86 21 3555,Smagsloget 45,Aaarhus,8200,Denmark,Ibsen,Palle,2
10325.0,24.0,69.12,9.0,1658.0,2019-11-05,1174.0,5,6,136.0,S18_3140,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,Stavern,4110,Norway,Bergulfsen,Jonas,2
10336.0,48.0,120.38,12.0,5778.0,2019-11-20,1160.0,5,6,136.0,S18_3140,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",Paris,75012,France,Bertrand,Marie,1
10350.0,44.0,117.98,1.0,5191.0,2019-12-02,1149.0,5,6,136.0,S18_3140,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,1
10372.0,28.0,137.96,3.0,3862.0,2020-01-26,1095.0,5,6,136.0,S18_3140,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,Minato-ku,106-0032,Japan,Shimamura,Akiko,1
10383.0,24.0,61.52,9.0,1476.0,2020-02-22,1069.0,5,6,136.0,S18_3140,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,2
10396.0,33.0,159.81,2.0,5273.0,2020-03-23,1040.0,5,6,136.0,S18_3140,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,1
10414.0,41.0,118.83,12.0,4872.0,2020-05-06,997.0,3,6,136.0,S18_3140,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Boston,51003,USA,Yoshido,Juri,1
10104.0,23.0,198.13,13.0,4556.0,2018-01-31,1824.0,5,0,169.0,S18_3232,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,1
10109.0,46.0,179.5,5.0,7951.5,2018-03-10,1787.0,5,0,169.0,S18_3232,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,Philadelphia,71270,USA,Hernandez,Rosa,0
10114.0,48.0,171.03,4.0,7951.5,2018-04-01,1766.0,5,0,169.0,S18_3232,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",Paris,75012,France,Bertrand,Marie,0
10122.0,25.0,143.94,3.0,3598.0,2018-05-08,1730.0,5,0,169.0,S18_3232,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",Marseille,13008,France,Lebihan,Laurence,1
10127.0,22.0,174.42,15.0,3837.0,2018-06-03,1705.0,5,0,169.0,S18_3232,Muscle Machine Inc,2125557413,4092 Furth Circle,NYC,10022,USA,Young,Jeff,1
10136.0,41.0,203.21,3.0,7951.5,2018-07-04,1675.0,5,0,169.0,S18_3232,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,Toulouse,31000,France,Roulet,Annette,0
10141.0,34.0,142.25,9.0,4836.0,2018-08-01,1648.0,5,0,169.0,S18_3232,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",Espoo,FIN-02271,Finland,Suominen,Kalle,1
10148.0,32.0,169.34,14.0,5418.0,2018-09-11,1608.0,5,0,169.0,S18_3232,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,1
10151.0,21.0,177.81,7.0,3734.0,2018-09-21,1599.0,5,0,169.0,S18_3232,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,Oulu,90110,Finland,Koskitalo,Pirkko,1
10165.0,47.0,186.27,16.0,7951.5,2018-10-22,1569.0,5,0,169.0,S18_3232,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,79903,Singapore,Natividad,Eric,0
10171.0,39.0,140.55,3.0,5481.0,2018-11-05,1556.0,5,0,169.0,S18_3232,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,Montreal,H1J 1C3,Canada,Fresnisre,Jean,1
